time,icao24,lat,lon,velocity,heading,vertrate,baroaltitude,geoaltitude,callsign
1711482772,e48e46,-23.639373779296875,-46.64774576822913,75.36209538792403,147.82878287145542,12.679680000000001,937.26,,TAM3104 
1711482773,e48e46,-23.639923095703125,-46.6473388671875,75.36209538792403,147.82878287145542,12.029440000000001,952.5,990.6,TAM3104 
1711482774,e48e46,-23.64056396484375,-46.646931966145814,76.07163984487107,147.7071135013166,10.07872,967.74,1021.08,TAM3104 
1711482775,e48e46,-23.64132121457891,-46.646394549675676,76.07163984487107,147.7071135013166,8.77824,975.36,1028.7,TAM3104 
1711482776,e48e46,-23.641616821289062,-46.64621988932288,76.07163984487107,147.7071135013166,8.128,982.98,1028.7,TAM3104 
1711482777,e48e46,-23.642486572265625,-46.64560953776038,76.50700751304362,147.91294075385105,6.827520000000001,990.6,1043.94,TAM3104 
1711482778,e48e46,-23.643043647378192,-46.6452544590212,76.9433513292235,148.11643612539146,6.1772800000000005,998.22,1059.18,TAM3104 
1711482779,e48e46,-23.643648826469814,-46.64483988060141,77.38065478013222,148.31763397294938,5.52704,1005.84,1059.18,TAM3104 
1711482780,e48e46,-23.644300557799284,-46.64442530218162,77.81890168776447,148.51656810879132,4.22656,1005.84,1066.8,TAM3104 
1711482781,e48e46,-23.644866943359375,-46.64403279622394,78.52646852411485,148.39249775375112,3.90144,1013.46,1074.42,TAM3104 
1711482782,e48e46,-23.645138498079973,-46.64385525685435,78.52646852411485,148.39249775375112,3.90144,1013.46,1066.8,TAM3104 
1711482783,e48e46,-23.64597643836072,-46.643337033829596,78.96505933052477,148.588129189884,3.5763200000000004,1021.08,1074.42,TAM3104 
1711482784,e48e46,-23.646286010742188,-46.64311726888019,80.11133662939348,148.65764250581216,3.5763200000000004,1021.08,1082.04,TAM3104 
1711482785,e48e46,-23.64715576171875,-46.64250691731769,80.81848109854874,148.53585636913425,3.5763200000000004,1028.7,1089.66,TAM3104 
1711482786,e48e46,-23.64746610997088,-46.642300587780085,80.81848109854874,148.53585636913425,3.5763200000000004,1028.7,1089.66,TAM3104 
1711482787,e48e46,-23.648816124867608,-46.64141960863793,81.96466916066557,148.60452886463207,3.5763200000000004,1036.3200000000002,1097.2800000000002,TAM3104 
1711482788,e48e46,-23.649048886056676,-46.64126414173052,82.40423022133929,148.79086689736098,2.9260800000000002,1043.94,1097.2800000000002,TAM3104 
1711482789,e48e46,-23.64971923828125,-46.640828450520814,83.11097172124508,148.67130713219584,2.27584,1043.94,1104.9,TAM3104 
1711482790,e48e46,-23.650772094726562,-46.64011637369788,83.11097172124508,148.67130713219584,1.6256000000000002,1051.56,1104.9,TAM3104 
1711482791,e48e46,-23.651046752929688,-46.639963785807254,84.96428523175294,148.6197705780596,1.30048,1043.94,1104.9,TAM3104 
1711482792,e48e46,-23.651962280273438,-46.639353434244754,85.67153181675164,148.50519583719418,1.6256000000000002,1051.56,1112.52,TAM3104 
